Gene_ID,Domain_ID,Annotation_Type
Ca_04004,IPR026892,InterPro
Ca_04005,IPR001071,InterPro
Ca_04005,IPR001251,InterPro
Ca_04005,IPR011074,InterPro
Ca_04006,IPR002198,InterPro
Ca_04006,IPR002347,InterPro
Ca_04006,IPR016040,InterPro
Ca_04009,IPR010431,InterPro
Ca_04009,IPR013781,InterPro
Ca_04009,IPR017853,InterPro
Ca_04010,IPR001547,InterPro
Ca_04010,IPR010431,InterPro
Ca_04010,IPR013781,InterPro
Ca_04010,IPR017853,InterPro
Ca_04011,IPR000719,InterPro
Ca_04011,IPR002290,InterPro
Ca_04011,IPR011009,InterPro
Ca_04016,IPR001902,InterPro
Ca_04016,IPR002645,InterPro
Ca_04016,IPR011547,InterPro
Ca_04016,IPR018045,InterPro
Ca_04018,IPR001902,InterPro
Ca_04018,IPR002645,InterPro
Ca_04018,IPR011547,InterPro
Ca_04018,IPR018045,InterPro
Ca_04020,IPR002100,InterPro
Ca_04020,IPR002487,InterPro
Ca_04021,IPR021410,InterPro
Ca_04024,IPR001047,InterPro
Ca_04024,IPR022309,InterPro
Ca_04025,IPR000719,InterPro
Ca_04025,IPR008271,InterPro
Ca_04025,IPR011009,InterPro
Ca_04027,IPR012936,InterPro
Ca_04028,IPR001471,InterPro
Ca_04028,IPR016177,InterPro
Ca_04031,IPR004827,InterPro
Ca_04032,IPR018791,InterPro
Ca_04034,IPR026082,InterPro
Ca_04034,IPR027417,InterPro
Ca_04036,IPR005106,InterPro
Ca_04036,IPR016040,InterPro
Ca_04037,IPR007867,InterPro
Ca_04038,IPR002213,InterPro
Ca_04040,IPR024752,InterPro
Ca_04041,IPR013103,InterPro
Ca_04042,IPR003337,InterPro
Ca_04042,IPR006379,InterPro
Ca_04042,IPR023214,InterPro
Ca_04043,IPR001440,InterPro
Ca_04043,IPR011990,InterPro
Ca_04043,IPR012336,InterPro
Ca_04043,IPR013026,InterPro
Ca_04043,IPR013105,InterPro
Ca_04043,IPR013766,InterPro
Ca_04043,IPR019734,InterPro
Ca_04044,IPR008889,InterPro
Ca_04046,IPR011701,InterPro
Ca_04046,IPR016196,InterPro
Ca_04047,IPR001951,InterPro
Ca_04047,IPR007125,InterPro
Ca_04047,IPR009072,InterPro
Ca_04047,IPR019809,InterPro
Ca_04048,IPR001313,InterPro
Ca_04048,IPR011989,InterPro
Ca_04048,IPR016024,InterPro
Ca_04049,IPR001464,InterPro
Ca_04049,IPR009118,InterPro
Ca_04049,IPR018252,InterPro
Ca_04049,IPR018502,InterPro
Ca_04050,IPR001841,InterPro
Ca_04050,IPR013083,InterPro
Ca_04051,IPR001841,InterPro
Ca_04051,IPR013083,InterPro
Ca_04052,IPR001841,InterPro
Ca_04052,IPR013083,InterPro
Ca_04053,IPR001841,InterPro
Ca_04053,IPR013083,InterPro
Ca_04056,IPR002081,InterPro
Ca_04056,IPR005101,InterPro
Ca_04056,IPR006050,InterPro
Ca_04056,IPR014134,InterPro
Ca_04056,IPR014729,InterPro
Ca_04056,IPR018394,InterPro
Ca_04056,IPR020978,InterPro
Ca_04057,IPR000425,InterPro
Ca_04057,IPR022357,InterPro
Ca_04057,IPR023271,InterPro
Ca_04058,IPR000073,InterPro
Ca_04059,IPR001611,InterPro
Ca_04059,IPR003591,InterPro
Ca_04059,IPR025875,InterPro
Ca_04060,IPR004159,InterPro
Ca_04063,IPR001807,InterPro
Ca_04063,IPR014743,InterPro
Ca_04065,IPR000504,InterPro
Ca_04065,IPR012677,InterPro
Ca_04066,IPR007087,InterPro
Ca_04066,IPR013087,InterPro
Ca_04066,IPR015880,InterPro
Ca_04067,IPR002213,InterPro
Ca_04068,IPR002213,InterPro
Ca_04069,IPR002213,InterPro
Ca_04070,IPR002885,InterPro
Ca_04071,IPR002213,InterPro
Ca_04072,IPR002213,InterPro
Ca_04073,IPR002213,InterPro
Ca_04075,IPR000484,InterPro
Ca_04078,IPR006766,InterPro
Ca_04079,IPR006766,InterPro
Ca_04080,IPR006766,InterPro
Ca_04083,IPR012340,InterPro
Ca_04083,IPR013955,InterPro
Ca_04084,IPR002048,InterPro
Ca_04084,IPR011992,InterPro
Ca_04084,IPR018247,InterPro
Ca_04085,IPR002480,InterPro
Ca_04086,IPR000719,InterPro
Ca_04086,IPR002290,InterPro
Ca_04086,IPR008271,InterPro
Ca_04086,IPR011009,InterPro
Ca_04086,IPR017441,InterPro
Ca_04088,IPR000308,InterPro
Ca_04088,IPR023409,InterPro
Ca_04088,IPR023410,InterPro
Ca_04089,IPR003213,InterPro
Ca_04090,IPR002016,InterPro
Ca_04090,IPR002207,InterPro
Ca_04090,IPR010255,InterPro
Ca_04091,IPR019378,InterPro
Ca_04091,IPR024709,InterPro
Ca_04092,IPR002293,InterPro
Ca_04094,IPR001841,InterPro
Ca_04094,IPR013083,InterPro
Ca_04095,IPR001841,InterPro
Ca_04095,IPR013083,InterPro
Ca_04097,IPR005123,InterPro
Ca_04097,IPR026992,InterPro
Ca_04097,IPR027443,InterPro
Ca_04098,IPR000620,InterPro
Ca_04098,IPR004853,InterPro
Ca_04099,IPR001305,InterPro
Ca_04099,IPR001623,InterPro
Ca_04099,IPR002939,InterPro
Ca_04099,IPR008971,InterPro
Ca_04099,IPR012724,InterPro
Ca_04099,IPR018253,InterPro
Ca_04100,IPR015801,InterPro
Ca_04100,IPR021602,InterPro
Ca_04101,IPR005645,InterPro
Ca_04102,IPR003656,InterPro
Ca_04102,IPR012337,InterPro
Ca_04103,IPR000727,InterPro
Ca_04104,IPR005645,InterPro
Ca_04105,IPR018108,InterPro
Ca_04105,IPR023395,InterPro
Ca_04108,IPR001810,InterPro
Ca_04109,IPR009292,InterPro
Ca_04110,IPR001906,InterPro
Ca_04110,IPR008930,InterPro
Ca_04110,IPR008949,InterPro
Ca_04111,IPR006455,InterPro
Ca_04111,IPR006456,InterPro
Ca_04111,IPR009057,InterPro
Ca_04112,IPR012337,InterPro
Ca_04113,IPR002213,InterPro
Ca_04115,IPR004263,InterPro
Ca_04118,IPR013103,InterPro
Ca_04120,IPR004367,InterPro
Ca_04120,IPR006671,InterPro
Ca_04120,IPR013763,InterPro
Ca_04120,IPR015451,InterPro
Ca_04121,IPR000164,InterPro
Ca_04121,IPR007125,InterPro
Ca_04121,IPR009072,InterPro
Ca_04122,IPR001623,InterPro
Ca_04123,IPR001672,InterPro
Ca_04123,IPR018189,InterPro
Ca_04126,IPR000198,InterPro
Ca_04126,IPR001849,InterPro
Ca_04126,IPR008936,InterPro
Ca_04126,IPR011993,InterPro
Ca_04126,IPR025757,InterPro
Ca_04128,IPR006015,InterPro
Ca_04128,IPR006016,InterPro
Ca_04128,IPR014729,InterPro
Ca_04129,IPR001394,InterPro
Ca_04129,IPR002893,InterPro
Ca_04129,IPR018200,InterPro
Ca_04129,IPR028889,InterPro
Ca_04130,IPR005175,InterPro
Ca_04130,IPR014476,InterPro
Ca_04131,IPR001392,InterPro
Ca_04131,IPR008968,InterPro
Ca_04131,IPR011012,InterPro
Ca_04131,IPR018240,InterPro
Ca_04131,IPR028565,InterPro
Ca_04132,IPR001765,InterPro
Ca_04132,IPR015892,InterPro
Ca_04133,IPR011598,InterPro
Ca_04134,IPR001623,InterPro
Ca_04134,IPR018253,InterPro
Ca_04135,IPR002100,InterPro
Ca_04135,IPR002487,InterPro
Ca_04136,IPR001841,InterPro
Ca_04136,IPR013083,InterPro
Ca_04137,IPR001752,InterPro
Ca_04137,IPR019821,InterPro
Ca_04137,IPR027417,InterPro
Ca_04137,IPR027640,InterPro
Ca_04139,IPR011684,InterPro
Ca_04140,IPR001005,InterPro
Ca_04140,IPR009057,InterPro
Ca_04140,IPR017930,InterPro
Ca_04143,IPR028265,InterPro
Ca_04144,IPR000719,InterPro
Ca_04144,IPR001245,InterPro
Ca_04144,IPR002290,InterPro
Ca_04144,IPR008271,InterPro
Ca_04144,IPR011009,InterPro
Ca_04144,IPR017441,InterPro
Ca_04144,IPR028324,InterPro
Ca_04145,IPR000679,InterPro
Ca_04145,IPR010399,InterPro
Ca_04145,IPR010402,InterPro
Ca_04145,IPR013088,InterPro
Ca_04146,IPR019443,InterPro
Ca_04147,IPR019441,InterPro
Ca_04148,IPR002156,InterPro
Ca_04148,IPR004345,InterPro
Ca_04148,IPR012337,InterPro
Ca_04149,IPR000449,InterPro
Ca_04149,IPR003903,InterPro
Ca_04149,IPR009060,InterPro
Ca_04149,IPR010309,InterPro
Ca_04149,IPR010314,InterPro
Ca_04149,IPR015940,InterPro
Ca_04149,IPR016024,InterPro
Ca_04149,IPR025527,InterPro
Ca_04151,IPR008979,InterPro
Ca_04151,IPR010325,InterPro
Ca_04151,IPR013784,InterPro
Ca_04151,IPR014766,InterPro
Ca_04153,IPR001810,InterPro
Ca_04153,IPR006566,InterPro
Ca_04153,IPR027191,InterPro
Ca_04154,IPR002100,InterPro
Ca_04154,IPR002487,InterPro
Ca_04155,IPR002885,InterPro
Ca_04155,IPR011990,InterPro
Ca_04157,IPR001085,InterPro
Ca_04157,IPR015421,InterPro
Ca_04157,IPR015422,InterPro
Ca_04157,IPR015424,InterPro
Ca_04157,IPR019798,InterPro
Ca_04158,IPR003593,InterPro
Ca_04158,IPR003959,InterPro
Ca_04158,IPR003960,InterPro
Ca_04158,IPR005937,InterPro
Ca_04158,IPR027417,InterPro
Ca_04159,IPR002885,InterPro
Ca_04159,IPR011990,InterPro
Ca_04160,IPR010678,InterPro
Ca_04161,IPR004326,InterPro
Ca_04162,IPR004326,InterPro
Ca_04163,IPR000719,InterPro
Ca_04163,IPR002290,InterPro
Ca_04163,IPR004041,InterPro
Ca_04163,IPR008271,InterPro
Ca_04163,IPR011009,InterPro
Ca_04163,IPR017441,InterPro
Ca_04163,IPR018451,InterPro
Ca_04164,IPR003832,InterPro
Ca_04165,IPR000270,InterPro
Ca_04166,IPR000209,InterPro
Ca_04166,IPR015500,InterPro
Ca_04166,IPR022229,InterPro
Ca_04166,IPR023828,InterPro
Ca_04167,IPR013078,InterPro
Ca_04169,IPR001932,InterPro
Ca_04169,IPR015655,InterPro
Ca_04169,IPR016161,InterPro
Ca_04169,IPR016163,InterPro
Ca_04170,IPR000070,InterPro
Ca_04170,IPR011050,InterPro
Ca_04170,IPR012334,InterPro
Ca_04170,IPR018040,InterPro
Ca_04171,IPR000070,InterPro
Ca_04171,IPR011050,InterPro
Ca_04171,IPR012334,InterPro
Ca_04172,IPR000070,InterPro
Ca_04172,IPR011050,InterPro
Ca_04172,IPR012334,InterPro
Ca_04173,IPR003311,InterPro
Ca_04173,IPR011525,InterPro
Ca_04174,IPR000343,InterPro
Ca_04174,IPR006151,InterPro
Ca_04174,IPR015895,InterPro
Ca_04174,IPR015896,InterPro
Ca_04174,IPR016040,InterPro
Ca_04174,IPR018214,InterPro
Ca_04175,IPR002528,InterPro
Ca_04176,IPR005989,InterPro
Ca_04176,IPR016196,InterPro
Ca_04177,IPR004316,InterPro
Ca_04178,IPR006109,InterPro
Ca_04178,IPR006168,InterPro
Ca_04178,IPR008927,InterPro
Ca_04178,IPR011128,InterPro
Ca_04178,IPR013328,InterPro
Ca_04178,IPR016040,InterPro
Ca_04179,IPR009637,InterPro
Ca_04180,IPR003657,InterPro
Ca_04181,IPR003657,InterPro
Ca_04182,IPR008906,InterPro
Ca_04182,IPR012337,InterPro
Ca_04183,IPR001763,InterPro
Ca_04183,IPR020936,InterPro
Ca_04186,IPR001841,InterPro
Ca_04186,IPR013083,InterPro
Ca_04187,IPR000330,InterPro
Ca_04187,IPR001650,InterPro
Ca_04187,IPR001841,InterPro
Ca_04187,IPR001965,InterPro
Ca_04187,IPR011011,InterPro
Ca_04187,IPR013083,InterPro
Ca_04187,IPR014001,InterPro
Ca_04187,IPR019786,InterPro
Ca_04187,IPR027417,InterPro
Ca_04188,IPR004147,InterPro
Ca_04188,IPR011009,InterPro
Ca_04189,IPR021480,InterPro
Ca_04190,IPR001841,InterPro
Ca_04190,IPR013083,InterPro
Ca_04190,IPR017907,InterPro
Ca_04191,IPR001279,InterPro
Ca_04191,IPR017782,InterPro
Ca_04192,IPR001197,InterPro
Ca_04192,IPR016180,InterPro
Ca_04192,IPR018255,InterPro
Ca_04193,IPR000719,InterPro
Ca_04193,IPR002290,InterPro
Ca_04193,IPR002902,InterPro
Ca_04193,IPR008271,InterPro
Ca_04193,IPR011009,InterPro
Ca_04193,IPR013320,InterPro
Ca_04195,IPR000719,InterPro
Ca_04195,IPR001611,InterPro
Ca_04195,IPR011009,InterPro
Ca_04195,IPR013210,InterPro
Ca_04195,IPR013320,InterPro
Ca_04195,IPR017441,InterPro
Ca_04196,IPR005828,InterPro
Ca_04196,IPR016196,InterPro
Ca_04196,IPR020846,InterPro
Ca_04197,IPR005828,InterPro
Ca_04197,IPR016196,InterPro
Ca_04197,IPR020846,InterPro
Ca_04198,IPR001047,InterPro
Ca_04198,IPR022309,InterPro
Ca_04199,IPR005828,InterPro
Ca_04199,IPR016196,InterPro
Ca_04199,IPR020846,InterPro
Ca_04200,IPR000109,InterPro
Ca_04200,IPR016196,InterPro
Ca_04202,IPR000109,InterPro
Ca_04203,IPR004993,InterPro
Ca_04204,IPR000209,InterPro
Ca_04206,IPR000157,InterPro
Ca_04207,IPR018731,InterPro
Ca_04208,IPR004154,InterPro
Ca_04208,IPR007109,InterPro
Ca_04208,IPR026532,InterPro
Ca_04209,IPR001938,InterPro
Ca_04209,IPR017949,InterPro
Ca_04211,IPR002759,InterPro
Ca_04212,IPR006747,InterPro
Ca_04213,IPR000432,InterPro
Ca_04213,IPR005747,InterPro
Ca_04213,IPR007696,InterPro
Ca_04213,IPR027417,InterPro
Ca_04214,IPR007688,InterPro
Ca_04214,IPR008217,InterPro
Ca_04215,IPR015943,InterPro
Ca_04216,IPR000008,InterPro
Ca_04217,IPR002645,InterPro
Ca_04217,IPR011547,InterPro
Ca_04218,IPR000070,InterPro
Ca_04218,IPR011050,InterPro
Ca_04218,IPR012334,InterPro
Ca_04218,IPR018040,InterPro
Ca_04219,IPR012462,InterPro
Ca_04221,IPR000719,InterPro
Ca_04221,IPR001220,InterPro
Ca_04221,IPR008985,InterPro
Ca_04221,IPR011009,InterPro
Ca_04221,IPR013320,InterPro
Ca_04222,IPR000702,InterPro
Ca_04222,IPR002359,InterPro
Ca_04222,IPR020040,InterPro
Ca_04223,IPR000620,InterPro
Ca_04224,IPR000620,InterPro
Ca_04226,IPR001220,InterPro
Ca_04226,IPR008985,InterPro
Ca_04226,IPR013320,InterPro
Ca_04226,IPR016363,InterPro
Ca_04227,IPR005135,InterPro
Ca_04227,IPR011992,InterPro
Ca_04228,IPR003690,InterPro
Ca_04229,IPR003441,InterPro
Ca_04230,IPR000741,InterPro
Ca_04230,IPR013785,InterPro
Ca_04231,IPR000743,InterPro
Ca_04231,IPR006626,InterPro
Ca_04231,IPR011050,InterPro
Ca_04231,IPR012334,InterPro
Ca_04232,IPR006121,InterPro
Ca_04233,IPR006121,InterPro
Ca_04234,IPR009060,InterPro
Ca_04234,IPR009719,InterPro
Ca_04236,IPR002044,InterPro
Ca_04236,IPR004659,InterPro
Ca_04236,IPR012340,InterPro
Ca_04236,IPR013783,InterPro
Ca_04236,IPR013784,InterPro
Ca_04236,IPR019307,InterPro
Ca_04237,IPR009439,InterPro
Ca_04238,IPR000225,InterPro
Ca_04238,IPR011989,InterPro
Ca_04238,IPR016024,InterPro
Ca_04239,IPR000270,InterPro
Ca_04240,IPR000315,InterPro
Ca_04240,IPR010402,InterPro
Ca_04241,IPR008586,InterPro
Ca_04242,IPR000719,InterPro
Ca_04242,IPR001245,InterPro
Ca_04242,IPR002290,InterPro
Ca_04242,IPR008271,InterPro
Ca_04242,IPR011009,InterPro
Ca_04242,IPR017441,InterPro
Ca_04243,IPR001680,InterPro
Ca_04243,IPR015943,InterPro
Ca_04243,IPR017986,InterPro
Ca_04243,IPR019775,InterPro
Ca_04244,IPR011701,InterPro
Ca_04244,IPR016196,InterPro
Ca_04244,IPR020846,InterPro
Ca_04245,IPR006683,InterPro
Ca_04247,IPR000109,InterPro
Ca_04247,IPR016196,InterPro
Ca_04247,IPR018456,InterPro
Ca_04248,IPR000743,InterPro
Ca_04248,IPR006626,InterPro
Ca_04248,IPR011050,InterPro
Ca_04248,IPR012334,InterPro
Ca_04249,IPR001117,InterPro
Ca_04249,IPR002355,InterPro
Ca_04249,IPR008972,InterPro
Ca_04249,IPR011706,InterPro
Ca_04249,IPR011707,InterPro
Ca_04249,IPR017761,InterPro
Ca_04250,IPR001005,InterPro
Ca_04250,IPR006447,InterPro
Ca_04250,IPR009057,InterPro
Ca_04250,IPR017884,InterPro
Ca_04250,IPR017930,InterPro
Ca_04251,IPR001764,InterPro
Ca_04251,IPR002772,InterPro
Ca_04251,IPR017853,InterPro
Ca_04251,IPR019800,InterPro
Ca_04251,IPR026892,InterPro
Ca_04252,IPR000767,InterPro
Ca_04252,IPR002182,InterPro
Ca_04252,IPR027417,InterPro
Ca_04254,IPR000642,InterPro
Ca_04254,IPR003593,InterPro
Ca_04254,IPR003959,InterPro
Ca_04254,IPR003960,InterPro
Ca_04254,IPR005936,InterPro
Ca_04254,IPR011546,InterPro
Ca_04254,IPR027417,InterPro
Ca_04256,IPR002885,InterPro
Ca_04256,IPR011990,InterPro
Ca_04257,IPR006155,InterPro
Ca_04259,IPR021584,InterPro
Ca_04260,IPR001128,InterPro
Ca_04260,IPR002401,InterPro
Ca_04260,IPR017972,InterPro
Ca_04261,IPR001005,InterPro
Ca_04261,IPR009057,InterPro
Ca_04261,IPR017930,InterPro
Ca_04262,IPR005025,InterPro
Ca_04262,IPR008254,InterPro
Ca_04262,IPR010089,InterPro
Ca_04263,IPR002213,InterPro
Ca_04264,IPR002213,InterPro
Ca_04265,IPR002213,InterPro
Ca_04266,IPR000504,InterPro
Ca_04266,IPR000571,InterPro
Ca_04266,IPR012677,InterPro
Ca_04267,IPR001680,InterPro
Ca_04267,IPR015943,InterPro
Ca_04267,IPR017986,InterPro
Ca_04267,IPR019775,InterPro
Ca_04268,IPR003439,InterPro
Ca_04268,IPR003593,InterPro
Ca_04268,IPR013525,InterPro
Ca_04268,IPR013581,InterPro
Ca_04268,IPR027417,InterPro
Ca_04269,IPR004713,InterPro
Ca_04269,IPR004798,InterPro
Ca_04269,IPR004837,InterPro
Ca_04270,IPR002173,InterPro
Ca_04270,IPR011611,InterPro
Ca_04271,IPR019519,InterPro
Ca_04272,IPR001128,InterPro
Ca_04272,IPR002401,InterPro
Ca_04272,IPR017972,InterPro
Ca_04273,IPR001128,InterPro
Ca_04273,IPR002401,InterPro
Ca_04273,IPR017972,InterPro
Ca_04274,IPR001128,InterPro
Ca_04274,IPR002401,InterPro
Ca_04274,IPR017972,InterPro
Ca_04275,IPR000008,InterPro
Ca_04275,IPR000909,InterPro
Ca_04275,IPR001192,InterPro
Ca_04275,IPR001711,InterPro
Ca_04275,IPR011992,InterPro
Ca_04275,IPR015359,InterPro
Ca_04275,IPR017946,InterPro
Ca_04275,IPR028384,InterPro
Ca_04276,IPR000008,InterPro
Ca_04276,IPR000909,InterPro
Ca_04276,IPR001192,InterPro
Ca_04276,IPR001711,InterPro
Ca_04276,IPR011992,InterPro
Ca_04276,IPR015359,InterPro
Ca_04276,IPR017946,InterPro
Ca_04276,IPR028384,InterPro
Ca_04277,IPR001270,InterPro
Ca_04277,IPR013093,InterPro
Ca_04277,IPR023150,InterPro
Ca_04277,IPR027417,InterPro
Ca_04278,IPR000571,InterPro
Ca_04278,IPR002110,InterPro
Ca_04278,IPR020683,InterPro
Ca_04280,IPR005804,InterPro
Ca_04280,IPR021863,InterPro
Ca_04281,IPR002885,InterPro
Ca_04281,IPR011990,InterPro
Ca_04282,IPR001229,InterPro
Ca_04283,IPR011893,InterPro
Ca_04283,IPR012336,InterPro
Ca_04283,IPR019389,InterPro
Ca_04284,IPR001327,InterPro
Ca_04284,IPR013027,InterPro
Ca_04284,IPR023753,InterPro
Ca_04285,IPR000182,InterPro
Ca_04285,IPR001965,InterPro
Ca_04285,IPR008395,InterPro
Ca_04285,IPR011011,InterPro
Ca_04285,IPR013083,InterPro
Ca_04285,IPR014002,InterPro
Ca_04285,IPR016181,InterPro
Ca_04285,IPR019787,InterPro
Ca_04286,IPR025846,InterPro
Ca_04286,IPR026057,InterPro
Ca_04287,IPR000583,InterPro
Ca_04287,IPR001962,InterPro
Ca_04287,IPR006426,InterPro
Ca_04287,IPR014729,InterPro
Ca_04287,IPR017932,InterPro
Ca_04288,IPR006984,InterPro
Ca_04289,IPR001757,InterPro
Ca_04289,IPR018303,InterPro
Ca_04289,IPR023214,InterPro
Ca_04289,IPR023299,InterPro
Ca_04290,IPR008250,InterPro
Ca_04291,IPR001360,InterPro
Ca_04291,IPR013781,InterPro
Ca_04291,IPR017853,InterPro
Ca_04291,IPR018120,InterPro
Ca_04292,IPR000504,InterPro
Ca_04292,IPR012677,InterPro
Ca_04293,IPR000222,InterPro
Ca_04293,IPR001932,InterPro
Ca_04293,IPR015655,InterPro
Ca_04294,IPR000719,InterPro
Ca_04294,IPR002290,InterPro
Ca_04294,IPR008271,InterPro
Ca_04294,IPR011009,InterPro
Ca_04294,IPR017441,InterPro
Ca_04295,IPR005175,InterPro
Ca_04295,IPR014476,InterPro
Ca_04296,IPR005175,InterPro
Ca_04298,IPR000767,InterPro
Ca_04298,IPR002182,InterPro
Ca_04298,IPR027417,InterPro
Ca_04299,IPR003855,InterPro
Ca_04301,IPR001345,InterPro
Ca_04301,IPR002044,InterPro
Ca_04301,IPR003094,InterPro
Ca_04301,IPR013078,InterPro
Ca_04301,IPR013079,InterPro
Ca_04301,IPR016260,InterPro
Ca_04301,IPR027417,InterPro
Ca_04302,IPR001841,InterPro
Ca_04302,IPR013083,InterPro
Ca_04303,IPR003689,InterPro
Ca_04303,IPR004698,InterPro
Ca_04304,IPR004839,InterPro
Ca_04304,IPR015421,InterPro
Ca_04304,IPR015422,InterPro
Ca_04304,IPR015424,InterPro
Ca_04305,IPR003103,InterPro
Ca_04306,IPR002109,InterPro
Ca_04306,IPR012336,InterPro
Ca_04307,IPR000011,InterPro
Ca_04307,IPR000127,InterPro
Ca_04307,IPR000594,InterPro
Ca_04307,IPR009036,InterPro
Ca_04307,IPR016040,InterPro
Ca_04307,IPR018074,InterPro
Ca_04307,IPR018075,InterPro
Ca_04307,IPR018965,InterPro
Ca_04307,IPR019572,InterPro
Ca_04307,IPR023280,InterPro
Ca_04308,IPR000719,InterPro
Ca_04308,IPR001245,InterPro
Ca_04308,IPR011009,InterPro
Ca_04309,IPR006936,InterPro
Ca_04310,IPR023342,InterPro
Ca_04311,IPR001163,InterPro
Ca_04311,IPR006649,InterPro
Ca_04311,IPR010920,InterPro
Ca_04311,IPR027078,InterPro
Ca_04312,IPR001563,InterPro
Ca_04312,IPR018202,InterPro
Ca_04313,IPR001509,InterPro
Ca_04313,IPR016040,InterPro
Ca_04315,IPR010402,InterPro
Ca_04316,IPR002213,InterPro
Ca_04317,IPR002213,InterPro
Ca_04318,IPR002213,InterPro
Ca_04319,IPR004843,InterPro
Ca_04320,IPR001128,InterPro
Ca_04320,IPR002401,InterPro
Ca_04320,IPR017972,InterPro
Ca_04321,IPR001128,InterPro
Ca_04321,IPR002401,InterPro
Ca_04321,IPR017972,InterPro
Ca_04322,IPR001865,InterPro
Ca_04322,IPR005706,InterPro
Ca_04322,IPR018130,InterPro
Ca_04322,IPR023591,InterPro
Ca_04323,IPR002067,InterPro
Ca_04323,IPR018108,InterPro
Ca_04323,IPR023395,InterPro
Ca_04324,IPR001906,InterPro
Ca_04324,IPR008930,InterPro
Ca_04325,IPR001906,InterPro
Ca_04325,IPR005630,InterPro
Ca_04325,IPR008930,InterPro
Ca_04325,IPR008949,InterPro
Ca_04326,IPR001117,InterPro
Ca_04326,IPR002355,InterPro
Ca_04326,IPR008972,InterPro
Ca_04326,IPR011706,InterPro
Ca_04326,IPR011707,InterPro
Ca_04326,IPR017761,InterPro
Ca_04327,IPR001683,InterPro
Ca_04327,IPR015404,InterPro
Ca_04328,IPR000362,InterPro
Ca_04328,IPR004769,InterPro
Ca_04328,IPR008948,InterPro
Ca_04328,IPR013539,InterPro
Ca_04328,IPR020557,InterPro
Ca_04328,IPR022761,InterPro
Ca_04328,IPR024083,InterPro
Ca_04329,IPR000048,InterPro
Ca_04330,IPR004140,InterPro
Ca_04330,IPR016159,InterPro
Ca_04332,IPR004140,InterPro
Ca_04332,IPR016159,InterPro
Ca_04333,IPR004140,InterPro
Ca_04333,IPR016159,InterPro
Ca_04335,IPR003657,InterPro
Ca_04335,IPR004140,InterPro
Ca_04335,IPR016159,InterPro
Ca_04336,IPR004140,InterPro
Ca_04336,IPR016159,InterPro
Ca_04337,IPR004140,InterPro
Ca_04337,IPR016159,InterPro
Ca_04338,IPR004140,InterPro
Ca_04338,IPR016159,InterPro
Ca_04339,IPR004140,InterPro
Ca_04339,IPR016159,InterPro
Ca_04340,IPR004140,InterPro
Ca_04340,IPR016159,InterPro
Ca_04341,IPR004140,InterPro
Ca_04341,IPR016159,InterPro
Ca_04342,IPR004140,InterPro
Ca_04342,IPR016159,InterPro
Ca_04343,IPR004873,InterPro
Ca_04344,IPR004140,InterPro
Ca_04344,IPR016159,InterPro
Ca_04345,IPR003657,InterPro
Ca_04346,IPR001087,InterPro
Ca_04346,IPR013831,InterPro
Ca_04347,IPR025322,InterPro
Ca_04348,IPR006153,InterPro
Ca_04349,IPR003657,InterPro
Ca_04350,IPR000504,InterPro
Ca_04350,IPR012677,InterPro
Ca_04350,IPR024888,InterPro
Ca_04351,IPR009798,InterPro
Ca_04352,IPR001841,InterPro
Ca_04352,IPR011016,InterPro
Ca_04352,IPR011989,InterPro
Ca_04352,IPR013083,InterPro
Ca_04352,IPR016024,InterPro
Ca_04353,IPR007612,InterPro
Ca_04353,IPR025659,InterPro
Ca_04354,IPR001077,InterPro
Ca_04354,IPR011991,InterPro
Ca_04354,IPR012967,InterPro
Ca_04354,IPR016461,InterPro
Ca_04355,IPR001077,InterPro
Ca_04356,IPR001077,InterPro
Ca_04356,IPR011991,InterPro
Ca_04356,IPR012967,InterPro
Ca_04356,IPR016461,InterPro
Ca_04357,IPR001406,InterPro
Ca_04357,IPR020094,InterPro
Ca_04357,IPR020095,InterPro
Ca_04357,IPR020097,InterPro
Ca_04357,IPR020103,InterPro
Ca_04360,IPR001077,InterPro
Ca_04360,IPR011991,InterPro
Ca_04360,IPR012967,InterPro
Ca_04360,IPR016461,InterPro
Ca_04361,IPR001406,InterPro
Ca_04361,IPR020094,InterPro
Ca_04361,IPR020095,InterPro
Ca_04361,IPR020097,InterPro
Ca_04361,IPR020103,InterPro
Ca_04362,IPR017451,InterPro
Ca_04363,IPR020095,InterPro
Ca_04363,IPR020103,InterPro
Ca_04365,IPR000823,InterPro
Ca_04365,IPR002016,InterPro
Ca_04365,IPR010255,InterPro
Ca_04365,IPR019793,InterPro
Ca_04365,IPR019794,InterPro
Ca_04366,IPR009395,InterPro
Ca_04367,IPR000823,InterPro
Ca_04367,IPR002016,InterPro
Ca_04367,IPR010255,InterPro
Ca_04367,IPR019793,InterPro
Ca_04367,IPR019794,InterPro
Ca_04368,IPR004883,InterPro
Ca_04370,IPR000719,InterPro
Ca_04370,IPR002290,InterPro
Ca_04370,IPR004041,InterPro
Ca_04370,IPR008271,InterPro
Ca_04370,IPR011009,InterPro
Ca_04370,IPR017441,InterPro
Ca_04370,IPR018451,InterPro
Ca_04370,IPR020636,InterPro
Ca_04372,IPR000719,InterPro
Ca_04372,IPR002290,InterPro
Ca_04372,IPR004041,InterPro
Ca_04372,IPR008271,InterPro
Ca_04372,IPR011009,InterPro
Ca_04372,IPR017441,InterPro
